0 1 2 3 4 5 6 7 9 10 11 14 + 12
0 1 2 3 4 5 6 7 9 10 11 14 + 13
0 1 2 3 4 5 6 7 9 10 11 14 + 15
0 1 2 3 4 5 6 7 8 10 12 14 + 9
0 1 2 3 4 5 6 7 8 10 12 14 + 11
0 1 2 3 4 5 6 7 8 10 12 14 + 13
0 1 2 3 4 5 6 7 8 10 12 14 + 15
0 1 2 3 4 5 6 8 9 10 12 14 + 7
0 1 2 3 4 5 6 8 9 10 12 14 + 11
0 1 2 3 4 5 6 8 9 10 12 14 + 13
0 1 2 3 4 5 6 8 9 10 12 14 + 15
0 1 2 3 4 6 7 8 10 11 12 14 + 5
0 1 2 3 4 6 7 8 10 11 12 14 + 9
0 1 2 3 4 6 7 8 10 11 12 14 + 13
0 1 2 3 4 6 7 8 10 11 12 14 + 15
0 1 2 3 4 5 6 7 9 10 13 14 + 8
0 1 2 3 4 5 6 7 9 10 13 14 + 11
0 1 2 3 4 5 6 7 9 10 13 14 + 12
0 1 2 3 4 5 6 7 9 10 13 14 + 15
0 1 2 3 4 5 6 8 9 10 13 14 + 7
0 1 2 3 4 5 6 8 9 10 13 14 + 11
0 1 2 3 4 5 6 8 9 10 13 14 + 12
0 1 2 3 4 5 6 8 9 10 13 14 + 15
0 1 2 3 5 6 7 9 10 11 13 14 + 4
0 1 2 3 5 6 7 9 10 11 13 14 + 8
0 1 2 3 5 6 7 9 10 11 13 14 + 12
0 1 2 3 5 6 7 9 10 11 13 14 + 15
0 1 2 3 4 5 6 7 8 12 13 14 + 9
0 1 2 3 4 5 6 7 8 12 13 14 + 10
0 1 2 3 4 5 6 7 8 12 13 14 + 11
0 1 2 3 4 5 6 7 8 12 13 14 + 15
0 1 2 3 4 5 6 8 9 12 13 14 + 7
0 1 2 3 4 5 6 8 9 12 13 14 + 10
0 1 2 3 4 5 6 8 9 12 13 14 + 11
0 1 2 3 4 5 6 8 9 12 13 14 + 15
0 1 2 4 5 6 7 8 9 12 13 14 + 3
0 1 2 4 5 6 7 8 9 12 13 14 + 10
0 1 2 4 5 6 7 8 9 12 13 14 + 11
0 1 2 4 5 6 7 8 9 12 13 14 + 15
0 1 2 3 4 5 8 9 10 12 13 14 + 6
0 1 2 3 4 5 8 9 10 12 13 14 + 7
0 1 2 3 4 5 8 9 10 12 13 14 + 11
0 1 2 3 4 5 8 9 10 12 13 14 + 15
0 1 2 4 5 6 8 9 10 12 13 14 + 3
0 1 2 4 5 6 8 9 10 12 13 14 + 7
0 1 2 4 5 6 8 9 10 12 13 14 + 11
0 1 2 4 5 6 8 9 10 12 13 14 + 15
0 1 4 5 6 7 8 9 10 12 13 14 + 2
0 1 4 5 6 7 8 9 10 12 13 14 + 3
0 1 4 5 6 7 8 9 10 12 13 14 + 11
0 1 4 5 6 7 8 9 10 12 13 14 + 15
0 1 2 3 4 8 9 10 11 12 13 14 + 5
0 1 2 3 4 8 9 10 11 12 13 14 + 6
0 1 2 3 4 8 9 10 11 12 13 14 + 7
0 1 2 3 4 8 9 10 11 12 13 14 + 15
0 1 2 4 5 8 9 10 11 12 13 14 + 3
0 1 2 4 5 8 9 10 11 12 13 14 + 6
0 1 2 4 5 8 9 10 11 12 13 14 + 7
0 1 2 4 5 8 9 10 11 12 13 14 + 15
0 1 4 5 6 8 9 10 11 12 13 14 + 2
0 1 4 5 6 8 9 10 11 12 13 14 + 3
0 1 4 5 6 8 9 10 11 12 13 14 + 7
0 1 4 5 6 8 9 10 11 12 13 14 + 15
0 4 5 6 7 8 9 10 11 12 13 14 + 1
0 4 5 6 7 8 9 10 11 12 13 14 + 2
0 4 5 6 7 8 9 10 11 12 13 14 + 3
0 4 5 6 7 8 9 10 11 12 13 14 + 15
0 1 2 3 4 5 6 7 8 9 11 15 + 10
0 1 2 3 4 5 6 7 8 9 11 15 + 12
0 1 2 3 4 5 6 7 8 9 11 15 + 13
0 1 2 3 4 5 6 7 8 9 11 15 + 14
0 1 2 3 4 5 6 7 8 10 11 15 + 9
0 1 2 3 4 5 6 7 8 10 11 15 + 12
0 1 2 3 4 5 6 7 8 10 11 15 + 13
0 1 2 3 4 5 6 7 8 10 11 15 + 14
0 1 2 3 4 5 6 7 9 10 11 15 + 8
0 1 2 3 4 5 6 7 9 10 11 15 + 12
0 1 2 3 4 5 6 7 9 10 11 15 + 13
0 1 2 3 4 5 6 7 9 10 11 15 + 14
0 1 2 3 5 6 7 8 9 10 11 15 + 4
0 1 2 3 5 6 7 8 9 10 11 15 + 12
0 1 2 3 5 6 7 8 9 10 11 15 + 13
0 1 2 3 5 6 7 8 9 10 11 15 + 14
1 2 3 4 5 6 7 8 9 10 11 15 + 0
1 2 3 4 5 6 7 8 9 10 11 15 + 12
1 2 3 4 5 6 7 8 9 10 11 15 + 13
1 2 3 4 5 6 7 8 9 10 11 15 + 14
0 1 2 3 4 5 6 7 8 11 12 15 + 9
0 1 2 3 4 5 6 7 8 11 12 15 + 10
0 1 2 3 4 5 6 7 8 11 12 15 + 13
0 1 2 3 4 5 6 7 8 11 12 15 + 14
0 1 2 3 4 5 7 8 9 11 12 15 + 6
0 1 2 3 4 5 7 8 9 11 12 15 + 10
0 1 2 3 4 5 7 8 9 11 12 15 + 13
0 1 2 3 4 5 7 8 9 11 12 15 + 14
0 1 2 3 4 6 7 8 10 11 12 15 + 5
0 1 2 3 4 6 7 8 10 11 12 15 + 9
0 1 2 3 4 6 7 8 10 11 12 15 + 13
0 1 2 3 4 6 7 8 10 11 12 15 + 14
0 1 2 3 4 5 6 7 9 11 13 15 + 8
0 1 2 3 4 5 6 7 9 11 13 15 + 10
0 1 2 3 4 5 6 7 9 11 13 15 + 12
0 1 2 3 4 5 6 7 9 11 13 15 + 14
0 1 2 3 4 5 7 8 9 11 13 15 + 6
0 1 2 3 4 5 7 8 9 11 13 15 + 10
0 1 2 3 4 5 7 8 9 11 13 15 + 12
0 1 2 3 4 5 7 8 9 11 13 15 + 14
0 1 2 3 5 6 7 9 10 11 13 15 + 4
0 1 2 3 5 6 7 9 10 11 13 15 + 8
0 1 2 3 5 6 7 9 10 11 13 15 + 12
0 1 2 3 5 6 7 9 10 11 13 15 + 14
0 1 3 4 5 7 8 9 11 12 13 15 + 2
0 1 3 4 5 7 8 9 11 12 13 15 + 6
0 1 3 4 5 7 8 9 11 12 13 15 + 10
0 1 3 4 5 7 8 9 11 12 13 15 + 14
0 1 2 3 4 5 6 7 10 11 14 15 + 8
0 1 2 3 4 5 6 7 10 11 14 15 + 9
0 1 2 3 4 5 6 7 10 11 14 15 + 12
0 1 2 3 4 5 6 7 10 11 14 15 + 13
0 1 2 3 4 6 7 8 10 11 14 15 + 5
0 1 2 3 4 6 7 8 10 11 14 15 + 9
0 1 2 3 4 6 7 8 10 11 14 15 + 12
0 1 2 3 4 6 7 8 10 11 14 15 + 13
0 1 2 3 5 6 7 9 10 11 14 15 + 4
0 1 2 3 5 6 7 9 10 11 14 15 + 8
0 1 2 3 5 6 7 9 10 11 14 15 + 12
0 1 2 3 5 6 7 9 10 11 14 15 + 13
1 2 3 4 5 6 7 9 10 11 14 15 + 0
1 2 3 4 5 6 7 9 10 11 14 15 + 8
1 2 3 4 5 6 7 9 10 11 14 15 + 12
1 2 3 4 5 6 7 9 10 11 14 15 + 13
0 1 2 3 6 7 8 9 10 11 14 15 + 4
0 1 2 3 6 7 8 9 10 11 14 15 + 5
0 1 2 3 6 7 8 9 10 11 14 15 + 12
0 1 2 3 6 7 8 9 10 11 14 15 + 13
1 2 3 5 6 7 8 9 10 11 14 15 + 0
1 2 3 5 6 7 8 9 10 11 14 15 + 4
1 2 3 5 6 7 8 9 10 11 14 15 + 12
1 2 3 5 6 7 8 9 10 11 14 15 + 13
2 3 4 5 6 7 8 9 10 11 14 15 + 0
2 3 4 5 6 7 8 9 10 11 14 15 + 1
2 3 4 5 6 7 8 9 10 11 14 15 + 12
2 3 4 5 6 7 8 9 10 11 14 15 + 13
0 2 3 4 6 7 8 10 11 12 14 15 + 1
0 2 3 4 6 7 8 10 11 12 14 15 + 5
0 2 3 4 6 7 8 10 11 12 14 15 + 9
0 2 3 4 6 7 8 10 11 12 14 15 + 13
0 1 2 3 4 5 6 7 11 13 14 15 + 8
0 1 2 3 4 5 6 7 11 13 14 15 + 9
0 1 2 3 4 5 6 7 11 13 14 15 + 10
0 1 2 3 4 5 6 7 11 13 14 15 + 12
0 1 2 3 5 6 7 10 11 13 14 15 + 4
0 1 2 3 5 6 7 10 11 13 14 15 + 8
0 1 2 3 5 6 7 10 11 13 14 15 + 9
0 1 2 3 5 6 7 10 11 13 14 15 + 12
1 2 3 4 5 6 7 10 11 13 14 15 + 0
1 2 3 4 5 6 7 10 11 13 14 15 + 8
1 2 3 4 5 6 7 10 11 13 14 15 + 9
1 2 3 4 5 6 7 10 11 13 14 15 + 12
0 1 2 3 6 7 9 10 11 13 14 15 + 4
0 1 2 3 6 7 9 10 11 13 14 15 + 5
0 1 2 3 6 7 9 10 11 13 14 15 + 8
0 1 2 3 6 7 9 10 11 13 14 15 + 12
1 2 3 5 6 7 9 10 11 13 14 15 + 0
1 2 3 5 6 7 9 10 11 13 14 15 + 4
1 2 3 5 6 7 9 10 11 13 14 15 + 8
1 2 3 5 6 7 9 10 11 13 14 15 + 12
2 3 4 5 6 7 9 10 11 13 14 15 + 0
2 3 4 5 6 7 9 10 11 13 14 15 + 1
2 3 4 5 6 7 9 10 11 13 14 15 + 8
2 3 4 5 6 7 9 10 11 13 14 15 + 12
0 1 2 3 7 8 9 10 11 13 14 15 + 4
0 1 2 3 7 8 9 10 11 13 14 15 + 5
0 1 2 3 7 8 9 10 11 13 14 15 + 6
0 1 2 3 7 8 9 10 11 13 14 15 + 12
1 2 3 6 7 8 9 10 11 13 14 15 + 0
1 2 3 6 7 8 9 10 11 13 14 15 + 4
1 2 3 6 7 8 9 10 11 13 14 15 + 5
1 2 3 6 7 8 9 10 11 13 14 15 + 12
2 3 5 6 7 8 9 10 11 13 14 15 + 0
2 3 5 6 7 8 9 10 11 13 14 15 + 1
2 3 5 6 7 8 9 10 11 13 14 15 + 4
2 3 5 6 7 8 9 10 11 13 14 15 + 12
3 4 5 6 7 8 9 10 11 13 14 15 + 0
3 4 5 6 7 8 9 10 11 13 14 15 + 1
3 4 5 6 7 8 9 10 11 13 14 15 + 2
3 4 5 6 7 8 9 10 11 13 14 15 + 12
0 1 2 3 4 5 6 7 12 13 14 15 + 8
0 1 2 3 4 5 6 7 12 13 14 15 + 9
0 1 2 3 4 5 6 7 12 13 14 15 + 10
0 1 2 3 4 5 6 7 12 13 14 15 + 11
0 1 2 3 4 5 6 8 12 13 14 15 + 7
0 1 2 3 4 5 6 8 12 13 14 15 + 9
0 1 2 3 4 5 6 8 12 13 14 15 + 10
0 1 2 3 4 5 6 8 12 13 14 15 + 11
0 1 2 4 5 6 7 8 12 13 14 15 + 3
0 1 2 4 5 6 7 8 12 13 14 15 + 9
0 1 2 4 5 6 7 8 12 13 14 15 + 10
0 1 2 4 5 6 7 8 12 13 14 15 + 11
0 1 2 3 4 5 8 9 12 13 14 15 + 6
0 1 2 3 4 5 8 9 12 13 14 15 + 7
0 1 2 3 4 5 8 9 12 13 14 15 + 10
0 1 2 3 4 5 8 9 12 13 14 15 + 11
0 1 2 4 5 6 8 9 12 13 14 15 + 3
0 1 2 4 5 6 8 9 12 13 14 15 + 7
0 1 2 4 5 6 8 9 12 13 14 15 + 10
0 1 2 4 5 6 8 9 12 13 14 15 + 11
0 1 4 5 6 7 8 9 12 13 14 15 + 2
0 1 4 5 6 7 8 9 12 13 14 15 + 3
0 1 4 5 6 7 8 9 12 13 14 15 + 10
0 1 4 5 6 7 8 9 12 13 14 15 + 11
0 1 2 3 4 8 9 10 12 13 14 15 + 5
0 1 2 3 4 8 9 10 12 13 14 15 + 6
0 1 2 3 4 8 9 10 12 13 14 15 + 7
0 1 2 3 4 8 9 10 12 13 14 15 + 11
0 1 2 4 5 8 9 10 12 13 14 15 + 3
0 1 2 4 5 8 9 10 12 13 14 15 + 6
0 1 2 4 5 8 9 10 12 13 14 15 + 7
0 1 2 4 5 8 9 10 12 13 14 15 + 11
0 1 4 5 6 8 9 10 12 13 14 15 + 2
0 1 4 5 6 8 9 10 12 13 14 15 + 3
0 1 4 5 6 8 9 10 12 13 14 15 + 7
0 1 4 5 6 8 9 10 12 13 14 15 + 11
0 2 4 5 6 8 9 10 12 13 14 15 + 1
0 2 4 5 6 8 9 10 12 13 14 15 + 3
0 2 4 5 6 8 9 10 12 13 14 15 + 7
0 2 4 5 6 8 9 10 12 13 14 15 + 11
1 2 4 5 6 8 9 10 12 13 14 15 + 0
1 2 4 5 6 8 9 10 12 13 14 15 + 3
1 2 4 5 6 8 9 10 12 13 14 15 + 7
1 2 4 5 6 8 9 10 12 13 14 15 + 11
0 4 5 6 7 8 9 10 12 13 14 15 + 1
0 4 5 6 7 8 9 10 12 13 14 15 + 2
0 4 5 6 7 8 9 10 12 13 14 15 + 3
0 4 5 6 7 8 9 10 12 13 14 15 + 11
0 1 2 3 5 6 7 11 12 13 14 15 + 4
0 1 2 3 5 6 7 11 12 13 14 15 + 8
0 1 2 3 5 6 7 11 12 13 14 15 + 9
0 1 2 3 5 6 7 11 12 13 14 15 + 10
1 2 3 4 5 6 7 11 12 13 14 15 + 0
1 2 3 4 5 6 7 11 12 13 14 15 + 8
1 2 3 4 5 6 7 11 12 13 14 15 + 9
1 2 3 4 5 6 7 11 12 13 14 15 + 10
0 1 4 5 7 8 9 11 12 13 14 15 + 2
0 1 4 5 7 8 9 11 12 13 14 15 + 3
0 1 4 5 7 8 9 11 12 13 14 15 + 6
0 1 4 5 7 8 9 11 12 13 14 15 + 10
0 3 4 5 7 8 9 11 12 13 14 15 + 1
0 3 4 5 7 8 9 11 12 13 14 15 + 2
0 3 4 5 7 8 9 11 12 13 14 15 + 6
0 3 4 5 7 8 9 11 12 13 14 15 + 10
1 3 4 5 7 8 9 11 12 13 14 15 + 0
1 3 4 5 7 8 9 11 12 13 14 15 + 2
1 3 4 5 7 8 9 11 12 13 14 15 + 6
1 3 4 5 7 8 9 11 12 13 14 15 + 10
0 1 2 3 6 7 10 11 12 13 14 15 + 4
0 1 2 3 6 7 10 11 12 13 14 15 + 5
0 1 2 3 6 7 10 11 12 13 14 15 + 8
0 1 2 3 6 7 10 11 12 13 14 15 + 9
1 2 3 5 6 7 10 11 12 13 14 15 + 0
1 2 3 5 6 7 10 11 12 13 14 15 + 4
1 2 3 5 6 7 10 11 12 13 14 15 + 8
1 2 3 5 6 7 10 11 12 13 14 15 + 9
2 3 4 5 6 7 10 11 12 13 14 15 + 0
2 3 4 5 6 7 10 11 12 13 14 15 + 1
2 3 4 5 6 7 10 11 12 13 14 15 + 8
2 3 4 5 6 7 10 11 12 13 14 15 + 9
0 2 4 6 7 8 10 11 12 13 14 15 + 1
0 2 4 6 7 8 10 11 12 13 14 15 + 3
0 2 4 6 7 8 10 11 12 13 14 15 + 5
0 2 4 6 7 8 10 11 12 13 14 15 + 9
0 3 4 6 7 8 10 11 12 13 14 15 + 1
0 3 4 6 7 8 10 11 12 13 14 15 + 2
0 3 4 6 7 8 10 11 12 13 14 15 + 5
0 3 4 6 7 8 10 11 12 13 14 15 + 9
2 3 4 6 7 8 10 11 12 13 14 15 + 0
2 3 4 6 7 8 10 11 12 13 14 15 + 1
2 3 4 6 7 8 10 11 12 13 14 15 + 5
2 3 4 6 7 8 10 11 12 13 14 15 + 9
0 1 2 3 7 9 10 11 12 13 14 15 + 4
0 1 2 3 7 9 10 11 12 13 14 15 + 5
0 1 2 3 7 9 10 11 12 13 14 15 + 6
0 1 2 3 7 9 10 11 12 13 14 15 + 8
1 2 3 6 7 9 10 11 12 13 14 15 + 0
1 2 3 6 7 9 10 11 12 13 14 15 + 4
1 2 3 6 7 9 10 11 12 13 14 15 + 5
1 2 3 6 7 9 10 11 12 13 14 15 + 8
1 2 5 6 7 9 10 11 12 13 14 15 + 0
1 2 5 6 7 9 10 11 12 13 14 15 + 3
1 2 5 6 7 9 10 11 12 13 14 15 + 4
1 2 5 6 7 9 10 11 12 13 14 15 + 8
1 3 5 6 7 9 10 11 12 13 14 15 + 0
1 3 5 6 7 9 10 11 12 13 14 15 + 2
1 3 5 6 7 9 10 11 12 13 14 15 + 4
1 3 5 6 7 9 10 11 12 13 14 15 + 8
2 3 5 6 7 9 10 11 12 13 14 15 + 0
2 3 5 6 7 9 10 11 12 13 14 15 + 1
2 3 5 6 7 9 10 11 12 13 14 15 + 4
2 3 5 6 7 9 10 11 12 13 14 15 + 8
3 4 5 6 7 9 10 11 12 13 14 15 + 0
3 4 5 6 7 9 10 11 12 13 14 15 + 1
3 4 5 6 7 9 10 11 12 13 14 15 + 2
3 4 5 6 7 9 10 11 12 13 14 15 + 8
0 1 2 3 8 9 10 11 12 13 14 15 + 4
0 1 2 3 8 9 10 11 12 13 14 15 + 5
0 1 2 3 8 9 10 11 12 13 14 15 + 6
0 1 2 3 8 9 10 11 12 13 14 15 + 7
0 1 2 4 8 9 10 11 12 13 14 15 + 3
0 1 2 4 8 9 10 11 12 13 14 15 + 5
0 1 2 4 8 9 10 11 12 13 14 15 + 6
0 1 2 4 8 9 10 11 12 13 14 15 + 7
0 1 4 5 8 9 10 11 12 13 14 15 + 2
0 1 4 5 8 9 10 11 12 13 14 15 + 3
0 1 4 5 8 9 10 11 12 13 14 15 + 6
0 1 4 5 8 9 10 11 12 13 14 15 + 7
0 2 4 6 8 9 10 11 12 13 14 15 + 1
0 2 4 6 8 9 10 11 12 13 14 15 + 3
0 2 4 6 8 9 10 11 12 13 14 15 + 5
0 2 4 6 8 9 10 11 12 13 14 15 + 7
1 2 5 6 8 9 10 11 12 13 14 15 + 0
1 2 5 6 8 9 10 11 12 13 14 15 + 3
1 2 5 6 8 9 10 11 12 13 14 15 + 4
1 2 5 6 8 9 10 11 12 13 14 15 + 7
0 4 5 6 8 9 10 11 12 13 14 15 + 1
0 4 5 6 8 9 10 11 12 13 14 15 + 2
0 4 5 6 8 9 10 11 12 13 14 15 + 3
0 4 5 6 8 9 10 11 12 13 14 15 + 7
1 4 5 6 8 9 10 11 12 13 14 15 + 0
1 4 5 6 8 9 10 11 12 13 14 15 + 2
1 4 5 6 8 9 10 11 12 13 14 15 + 3
1 4 5 6 8 9 10 11 12 13 14 15 + 7
2 4 5 6 8 9 10 11 12 13 14 15 + 0
2 4 5 6 8 9 10 11 12 13 14 15 + 1
2 4 5 6 8 9 10 11 12 13 14 15 + 3
2 4 5 6 8 9 10 11 12 13 14 15 + 7
1 2 3 7 8 9 10 11 12 13 14 15 + 0
1 2 3 7 8 9 10 11 12 13 14 15 + 4
1 2 3 7 8 9 10 11 12 13 14 15 + 5
1 2 3 7 8 9 10 11 12 13 14 15 + 6
0 3 4 7 8 9 10 11 12 13 14 15 + 1
0 3 4 7 8 9 10 11 12 13 14 15 + 2
0 3 4 7 8 9 10 11 12 13 14 15 + 5
0 3 4 7 8 9 10 11 12 13 14 15 + 6
1 3 5 7 8 9 10 11 12 13 14 15 + 0
1 3 5 7 8 9 10 11 12 13 14 15 + 2
1 3 5 7 8 9 10 11 12 13 14 15 + 4
1 3 5 7 8 9 10 11 12 13 14 15 + 6
0 4 5 7 8 9 10 11 12 13 14 15 + 1
0 4 5 7 8 9 10 11 12 13 14 15 + 2
0 4 5 7 8 9 10 11 12 13 14 15 + 3
0 4 5 7 8 9 10 11 12 13 14 15 + 6
1 4 5 7 8 9 10 11 12 13 14 15 + 0
1 4 5 7 8 9 10 11 12 13 14 15 + 2
1 4 5 7 8 9 10 11 12 13 14 15 + 3
1 4 5 7 8 9 10 11 12 13 14 15 + 6
3 4 5 7 8 9 10 11 12 13 14 15 + 0
3 4 5 7 8 9 10 11 12 13 14 15 + 1
3 4 5 7 8 9 10 11 12 13 14 15 + 2
3 4 5 7 8 9 10 11 12 13 14 15 + 6
2 3 6 7 8 9 10 11 12 13 14 15 + 0
2 3 6 7 8 9 10 11 12 13 14 15 + 1
2 3 6 7 8 9 10 11 12 13 14 15 + 4
2 3 6 7 8 9 10 11 12 13 14 15 + 5
0 4 6 7 8 9 10 11 12 13 14 15 + 1
0 4 6 7 8 9 10 11 12 13 14 15 + 2
0 4 6 7 8 9 10 11 12 13 14 15 + 3
0 4 6 7 8 9 10 11 12 13 14 15 + 5
2 4 6 7 8 9 10 11 12 13 14 15 + 0
2 4 6 7 8 9 10 11 12 13 14 15 + 1
2 4 6 7 8 9 10 11 12 13 14 15 + 3
2 4 6 7 8 9 10 11 12 13 14 15 + 5
3 4 6 7 8 9 10 11 12 13 14 15 + 0
3 4 6 7 8 9 10 11 12 13 14 15 + 1
3 4 6 7 8 9 10 11 12 13 14 15 + 2
3 4 6 7 8 9 10 11 12 13 14 15 + 5
1 5 6 7 8 9 10 11 12 13 14 15 + 0
1 5 6 7 8 9 10 11 12 13 14 15 + 2
1 5 6 7 8 9 10 11 12 13 14 15 + 3
1 5 6 7 8 9 10 11 12 13 14 15 + 4
2 5 6 7 8 9 10 11 12 13 14 15 + 0
2 5 6 7 8 9 10 11 12 13 14 15 + 1
2 5 6 7 8 9 10 11 12 13 14 15 + 3
2 5 6 7 8 9 10 11 12 13 14 15 + 4
3 5 6 7 8 9 10 11 12 13 14 15 + 0
3 5 6 7 8 9 10 11 12 13 14 15 + 1
3 5 6 7 8 9 10 11 12 13 14 15 + 2
3 5 6 7 8 9 10 11 12 13 14 15 + 4
4 5 6 7 8 9 10 11 12 13 14 15 + 0
4 5 6 7 8 9 10 11 12 13 14 15 + 1
4 5 6 7 8 9 10 11 12 13 14 15 + 2
4 5 6 7 8 9 10 11 12 13 14 15 + 3
